0.176291,0.172446,0.168675,0.164976,0.161346,0.157785,0.15429,0.15086,0.147494,0.144189,0.140944,0.137758,0.13463,0.131557,0.128538,0.125572,0.122658,0.119795,0.11698,0.114214,0.111494,0.10882,0.106189,0.103602,0.101057,0.0985534,0.0960892,0.0936639,0.0912763,0.0889255,0.0866104,0.0843302,0.0820838,0.0798703,0.0776887,0.0755383,0.073418,0.0713271,0.0692646,0.0672297,0.0652215,0.0632394,0.0612823,0.0593496,0.0574404,0.0555541,0.0536897,0.0518466,0.0500241,0.0482213,0.0464376,0.0446722,0.0429245,0.0411938,0.0394793,0.0377804,0.0360963,0.0344265,0.0327703,0.0311269,0.0294959,0.0278764,0.0262679,0.0246697,0.0230812,0.0215018,0.0199309,0.0183678,0.0168119,0.0152626,0.0137193,0.0121814,0.0106483,0.00911937,0.00759401,0.00607164,0.00455164,0.00303344,0.00151642,0
0.176178,0.172336,0.168567,0.164871,0.161244,0.157685,0.154193,0.150765,0.147401,0.144099,0.140856,0.137673,0.134546,0.131475,0.128458,0.125495,0.122583,0.119721,0.116909,0.114144,0.111426,0.108753,0.106125,0.103539,0.100996,0.0984937,0.0960311,0.0936073,0.0912212,0.0888719,0.0865583,0.0842795,0.0820345,0.0798224,0.0776422,0.0754931,0.0733742,0.0712845,0.0692233,0.0671896,0.0651827,0.0632017,0.0612459,0.0593143,0.0574063,0.0555211,0.0536579,0.0518159,0.0499945,0.0481928,0.0464101,0.0446458,0.0428992,0.0411695,0.039456,0.0377581,0.036075,0.0344062,0.032751,0.0311086,0.0294785,0.02786,0.0262524,0.0246552,0.0230677,0.0214892,0.0199192,0.018357,0.016802,0.0152537,0.0137113,0.0121743,0.0106421,0.00911402,0.00758955,0.00606807,0.00454897,0.00303166,0.00151553,0
0.17599,0.172152,0.168388,0.164696,0.161073,0.157519,0.154031,0.150607,0.147247,0.143949,0.14071,0.13753,0.134407,0.131339,0.128326,0.125366,0.122457,0.119599,0.116789,0.114028,0.111313,0.108643,0.106017,0.103435,0.100894,0.0983943,0.0959343,0.0935131,0.0911295,0.0887827,0.0864715,0.0841951,0.0819524,0.0797426,0.0775647,0.0754178,0.0733011,0.0712135,0.0691544,0.0671229,0.065118,0.063139,0.0611852,0.0592556,0.0573495,0.0554662,0.0536049,0.0517647,0.0499451,0.0481452,0.0463644,0.0446018,0.0428569,0.0411289,0.0394171,0.0377209,0.0360396,0.0343724,0.0327188,0.031078,0.0294495,0.0278326,0.0262267,0.024631,0.023045,0.0214681,0.0198997,0.018339,0.0167856,0.0152387,0.0136978,0.0121623,0.0106316,0.00910509,0.00758212,0.00606213,0.00454452,0.00302869,0.00151405,0
0.175726,0.171895,0.168138,0.164451,0.160835,0.157286,0.153804,0.150386,0.147032,0.143738,0.140505,0.13733,0.134212,0.131149,0.128141,0.125185,0.122281,0.119427,0.116622,0.113865,0.111154,0.108488,0.105867,0.103288,0.100751,0.0982551,0.0957988,0.0933812,0.0910012,0.0886578,0.08635,0.0840769,0.0818376,0.079631,0.0774562,0.0753125,0.0731988,0.0711143,0.0690581,0.0670294,0.0650275,0.0630513,0.0611002,0.0591734,0.05727,0.0553894,0.0535306,0.0516931,0.049876,0.0480787,0.0463003,0.0445403,0.0427978,0.0410722,0.0393628,0.0376689,0.0359899,0.0343251,0.0326737,0.0310353,0.029409,0.0277944,0.0261906,0.0245972,0.0230134,0.0214386,0.0198723,0.0183138,0.0167625,0.0152178,0.013679,0.0121457,0.010617,0.0090926,0.00757172,0.00605382,0.00453828,0.00302453,0.00151197,0
0.175387,0.171565,0.167815,0.164137,0.160529,0.156988,0.153513,0.150103,0.146755,0.143469,0.140242,0.137073,0.133962,0.130905,0.127903,0.124954,0.122055,0.119207,0.116407,0.113656,0.11095,0.108289,0.105673,0.103099,0.100568,0.0980763,0.0956247,0.0932117,0.0908363,0.0884973,0.0861939,0.0839252,0.08169,0.0794875,0.0773169,0.0751771,0.0730673,0.0709867,0.0689343,0.0669094,0.0649111,0.0629386,0.0609911,0.0590678,0.0571679,0.0552906,0.0534353,0.0516011,0.0497873,0.0479932,0.0462181,0.0444612,0.0427218,0.0409993,0.039293,0.0376022,0.0359261,0.0342643,0.0326159,0.0309803,0.029357,0.0277452,0.0261443,0.0245537,0.0229727,0.0214008,0.0198372,0.0182815,0.0167329,0.0151909,0.0136549,0.0121242,0.0105983,0.00907655,0.00755836,0.00604313,0.00453028,0.0030192,0.0015093,0
0.174973,0.171161,0.167422,0.163754,0.160155,0.156623,0.153158,0.149756,0.146417,0.143139,0.13992,0.13676,0.133656,0.130608,0.127613,0.12467,0.121779,0.118938,0.116145,0.1134,0.110701,0.108047,0.105437,0.102869,0.100343,0.097858,0.0954122,0.0930048,0.0906349,0.0883014,0.0860034,0.0837398,0.0815098,0.0793124,0.0771467,0.0750118,0.0729068,0.0708309,0.0687832,0.0667628,0.064769,0.0628009,0.0608578,0.0589388,0.0570431,0.0551701,0.0533188,0.0514887,0.0496789,0.0478888,0.0461176,0.0443645,0.042629,0.0409103,0.0392077,0.0375206,0.0358482,0.03419,0.0325452,0.0309132,0.0292934,0.0276851,0.0260877,0.0245006,0.022923,0.0213545,0.0197943,0.018242,0.0166968,0.0151581,0.0136254,0.012098,0.0105754,0.00905695,0.00754204,0.00603008,0.00452049,0.00301268,0.00150604,0
0.174485,0.170685,0.166958,0.163301,0.159714,0.156193,0.152738,0.149347,0.146018,0.14275,0.139541,0.13639,0.133296,0.130256,0.12727,0.124336,0.121454,0.11862,0.115836,0.113098,0.110407,0.10776,0.105158,0.102597,0.100079,0.0976002,0.0951612,0.0927605,0.0903972,0.0880701,0.0857783,0.083521,0.081297,0.0791056,0.0769457,0.0748166,0.0727173,0.0706469,0.0686047,0.0665898,0.0646013,0.0626384,0.0607004,0.0587865,0.0568958,0.0550277,0.0531813,0.051356,0.049551,0.0477655,0.0459989,0.0442505,0.0425195,0.0408052,0.0391071,0.0374243,0.0357563,0.0341023,0.0324618,0.030834,0.0292184,0.0276142,0.0260209,0.0244378,0.0228644,0.0212998,0.0197437,0.0181953,0.0166541,0.0151193,0.0135906,0.0120671,0.0105484,0.00903381,0.00752277,0.00601468,0.00450894,0.00300498,0.0015022,0
0.173923,0.170137,0.166423,0.16278,0.159205,0.155697,0.152255,0.148875,0.145558,0.142302,0.139104,0.135964,0.13288,0.129851,0.126875,0.123951,0.121078,0.118255,0.115479,0.112751,0.110068,0.10743,0.104836,0.102284,0.0997736,0.0973032,0.094872,0.092479,0.0901232,0.0878035,0.085519,0.0832688,0.0810518,0.0788673,0.0767142,0.0745917,0.0724989,0.070435,0.068399,0.0663903,0.0644079,0.0624511,0.060519,0.0586109,0.056726,0.0548636,0.0530229,0.0512031,0.0494035,0.0476234,0.0458622,0.044119,0.0423932,0.0406841,0.038991,0.0373133,0.0356503,0.0340012,0.0323656,0.0307427,0.0291319,0.0275325,0.0259439,0.0243655,0.0227967,0.0212369,0.0196853,0.0181415,0.0166048,0.0150747,0.0135504,0.0120315,0.0105172,0.00900713,0.00750055,0.00599692,0.00449563,0.00299611,0.00149776,0
0.173287,0.169517,0.165819,0.16219,0.15863,0.155136,0.151708,0.148342,0.145038,0.141795,0.13861,0.135482,0.13241,0.129392,0.126428,0.123515,0.120653,0.11784,0.115076,0.112358,0.109685,0.107057,0.104472,0.10193,0.0994284,0.0969671,0.0945448,0.0921604,0.0898131,0.0875018,0.0852255,0.0829833,0.0807743,0.0785975,0.0764521,0.0743371,0.0722517,0.070195,0.0681662,0.0661645,0.0641891,0.0622391,0.0603137,0.0584122,0.0565339,0.0546779,0.0528435,0.0510299,0.0492366,0.0474626,0.0457074,0.0439701,0.0422502,0.040547,0.0388596,0.0371876,0.0355303,0.0338868,0.0322567,0.0306393,0.0290339,0.02744,0.0258568,0.0242837,0.0227202,0.0211656,0.0196193,0.0180807,0.0165491,0.0150241,0.013505,0.0119911,0.010482,0.00897693,0.00747541,0.00597681,0.00448056,0.00298607,0.00149274,0
0.172577,0.168825,0.165144,0.161532,0.157989,0.154511,0.151098,0.147747,0.144458,0.141229,0.138058,0.134944,0.131885,0.128881,0.125929,0.123029,0.120179,0.117378,0.114625,0.111919,0.109257,0.10664,0.104066,0.101534,0.0990432,0.096592,0.0941795,0.0918049,0.0894671,0.0871651,0.084898,0.0826648,0.0804646,0.0782965,0.0761596,0.0740529,0.0719758,0.0699272,0.0679064,0.0659126,0.0639448,0.0620024,0.0600846,0.0581905,0.0563194,0.0544706,0.0526433,0.0508367,0.0490502,0.0472831,0.0455346,0.043804,0.0420907,0.0403939,0.038713,0.0370474,0.0353963,0.0337591,0.0321352,0.0305239,0.0289246,0.0273367,0.0257595,0.0241924,0.0226347,0.021086,0.0195455,0.0180127,0.016487,0.0149677,0.0134542,0.0119461,0.0104426,0.00894322,0.00744734,0.00595437,0.00446374,0.00297486,0.00148714,0
0.171795,0.168062,0.1644,0.160807,0.157281,0.153821,0.150425,0.147091,0.143818,0.140605,0.137449,0.13435,0.131307,0.128317,0.125379,0.122493,0.119657,0.116869,0.114129,0.111434,0.108786,0.106181,0.103618,0.101098,0.0986182,0.0961781,0.0937766,0.0914127,0.0890853,0.0867936,0.0845366,0.0823133,0.0801229,0.0779643,0.0758368,0.0737394,0.0716714,0.0696317,0.0676197,0.0656345,0.0636753,0.0617413,0.0598317,0.0579458,0.0560827,0.0542418,0.0524223,0.0506235,0.0488446,0.047085,0.0453439,0.0436207,0.0419146,0.040225,0.0385512,0.0368926,0.0352485,0.0336182,0.0320011,0.0303966,0.028804,0.0272227,0.0256521,0.0240916,0.0225405,0.0209982,0.0194641,0.0179377,0.0164183,0.0149054,0.0133982,0.0118964,0.0103992,0.00890602,0.00741636,0.00592961,0.00444518,0.00296248,0.00148095,0
0.17094,0.167228,0.163587,0.160014,0.156508,0.153067,0.149689,0.146374,0.143119,0.139923,0.136784,0.133702,0.130674,0.1277,0.124778,0.121907,0.119085,0.116312,0.113586,0.110905,0.10827,0.105678,0.103129,0.100621,0.0981537,0.0957257,0.0933361,0.0909839,0.088668,0.0863876,0.0841416,0.0819291,0.0797493,0.0776012,0.075484,0.0733967,0.0713385,0.0693087,0.0673063,0.0653305,0.0633806,0.0614558,0.0595553,0.0576782,0.055824,0.0539917,0.0521808,0.0503904,0.0486198,0.0468684,0.0451354,0.0434202,0.0417221,0.0400403,0.0383743,0.0367234,0.0350869,0.0334641,0.0318545,0.0302574,0.0286721,0.0270981,0.0255347,0.0239813,0.0224373,0.0209021,0.0193751,0.0178557,0.0163433,0.0148373,0.013337,0.011842,0.0103517,0.00886534,0.00738249,0.00590253,0.00442488,0.00294896,0.00147419,0
0.170013,0.166324,0.162706,0.159155,0.15567,0.152249,0.148892,0.145596,0.142361,0.139183,0.136063,0.132999,0.129989,0.127032,0.124126,0.121271,0.118466,0.115708,0.112997,0.110331,0.107711,0.105133,0.102598,0.100104,0.0976498,0.095235,0.0928583,0.0905188,0.0882153,0.0859471,0.083713,0.0815123,0.0793441,0.0772073,0.0751012,0.0730249,0.0709775,0.0689582,0.0669663,0.0650008,0.063061,0.0611461,0.0592553,0.057388,0.0555432,0.0537204,0.0519187,0.0501374,0.0483759,0.0466334,0.0449092,0.0432027,0.0415132,0.03984,0.0381824,0.0365398,0.0349115,0.0332969,0.0316954,0.0301063,0.028529,0.0269629,0.0254073,0.0238617,0.0223255,0.020798,0.0192786,0.0177667,0.0162619,0.0147633,0.0132706,0.0117831,0.0103001,0.0088212,0.00734573,0.00587314,0.00440285,0.00293428,0.00146685,0
0.169015,0.165351,0.161756,0.158229,0.154767,0.151369,0.148034,0.144759,0.141544,0.138387,0.135287,0.132241,0.12925,0.126311,0.123424,0.120587,0.117798,0.115057,0.112362,0.109713,0.107108,0.104546,0.102026,0.0995464,0.0971069,0.0947063,0.0923435,0.0900176,0.0877275,0.0854724,0.0832513,0.0810632,0.0789074,0.0767828,0.0746887,0.0726242,0.0705884,0.0685806,0.0665998,0.0646454,0.0627165,0.0608123,0.0589321,0.0570751,0.0552406,0.0534279,0.0516362,0.0498648,0.048113,0.0463801,0.0446654,0.0429683,0.0412881,0.039624,0.0379755,0.0363419,0.0347225,0.0331167,0.0315239,0.0299435,0.0283748,0.0268171,0.02527,0.0237328,0.0222049,0.0206856,0.0191745,0.0176708,0.0161741,0.0146837,0.013199,0.0117195,0.0102445,0.00877362,0.00730611,0.00584147,0.00437911,0.00291845,0.00145894,0
0.167946,0.164309,0.16074,0.157238,0.1538,0.150426,0.147114,0.143862,0.14067,0.137534,0.134455,0.13143,0.128459,0.12554,0.122672,0.119853,0.117083,0.11436,0.111683,0.109051,0.106462,0.103917,0.101413,0.0989492,0.0965253,0.0941399,0.091792,0.0894806,0.0872049,0.0849638,0.0827565,0.080582,0.0784394,0.0763279,0.0742467,0.0721948,0.0701714,0.0681758,0.0662071,0.0642645,0.0623472,0.0604546,0.0585857,0.0567399,0.0549164,0.0531145,0.0513335,0.0495726,0.0478312,0.0461087,0.0444042,0.0427171,0.0410467,0.0393925,0.0377537,0.0361297,0.0345199,0.0329235,0.0313401,0.0297689,0.0282094,0.0266609,0.0251229,0.0235946,0.0220756,0.0205653,0.0190629,0.017568,0.01608,0.0145983,0.0131222,0.0116513,0.010185,0.00872262,0.00726365,0.00580752,0.00435365,0.00290149,0.00145046,0
0.166808,0.163199,0.159658,0.156182,0.152771,0.149422,0.146135,0.142907,0.139738,0.136625,0.133568,0.130566,0.127616,0.124718,0.12187,0.119071,0.116321,0.113617,0.110958,0.108345,0.105774,0.103246,0.100759,0.0983126,0.0959052,0.0935359,0.0912039,0.0889081,0.0866476,0.0844215,0.0822289,0.0800688,0.0779405,0.0758429,0.0737754,0.0717369,0.0697268,0.0677442,0.0657883,0.0638583,0.0619535,0.0600731,0.0582162,0.0563823,0.0545705,0.0527802,0.0510106,0.049261,0.0475308,0.0458191,0.0441255,0.0424491,0.0407894,0.0391456,0.0375172,0.0359035,0.0343038,0.0327175,0.0311441,0.0295828,0.0280331,0.0264943,0.0249659,0.0234473,0.0219378,0.0204369,0.0189439,0.0174584,0.0159797,0.0145072,0.0130404,0.0115787,0.0101215,0.00866822,0.00721835,0.0057713,0.00432651,0.0028834,0.00144142,0
0.165601,0.162021,0.158509,0.155062,0.151678,0.148356,0.145095,0.141893,0.138749,0.135661,0.132628,0.129648,0.126721,0.123845,0.121019,0.118242,0.115512,0.112828,0.11019,0.107595,0.105044,0.102534,0.100066,0.0976369,0.0952469,0.0928948,0.0905796,0.0883003,0.086056,0.0838458,0.0816688,0.0795241,0.0774107,0.075328,0.0732749,0.0712508,0.0692547,0.067286,0.0653437,0.0634271,0.0615354,0.059668,0.057824,0.0560027,0.0542033,0.0524253,0.0506678,0.0489301,0.0472117,0.0455117,0.0438296,0.0421646,0.0405161,0.0388835,0.0372661,0.0356632,0.0340743,0.0324987,0.0309359,0.0293851,0.0278458,0.0263173,0.0247992,0.0232907,0.0217914,0.0203005,0.0188175,0.0173419,0.0158731,0.0144105,0.0129534,0.0115015,0.010054,0.00861044,0.00717025,0.00573284,0.00429768,0.00286419,0.00143181,0
0.164325,0.160777,0.157295,0.153878,0.150523,0.14723,0.143997,0.140822,0.137704,0.134641,0.131633,0.128679,0.125776,0.122923,0.12012,0.117365,0.114657,0.111994,0.109377,0.106803,0.104272,0.101782,0.0993323,0.0969224,0.0945509,0.092217,0.0899195,0.0876576,0.0854305,0.083237,0.0810765,0.0789479,0.0768505,0.0747834,0.0727457,0.0707367,0.0687555,0.0668013,0.0648734,0.062971,0.0610932,0.0592395,0.057409,0.0556011,0.0538149,0.0520498,0.0503051,0.0485801,0.0468741,0.0451865,0.0435165,0.0418636,0.040227,0.0386061,0.0370004,0.035409,0.0338316,0.0322673,0.0307156,0.0291759,0.0276476,0.0261301,0.0246228,0.0231251,0.0216365,0.0201562,0.0186838,0.0172187,0.0157604,0.0143081,0.0128615,0.0114198,0.00998263,0.00854932,0.00711935,0.00569215,0.00426718,0.00284386,0.00142165,0
0.162982,0.159467,0.156018,0.152632,0.149308,0.146044,0.14284,0.139693,0.136603,0.133568,0.130586,0.127657,0.124779,0.121951,0.119172,0.116441,0.113756,0.111116,0.10852,0.105968,0.103458,0.100989,0.0985596,0.0961695,0.0938175,0.0915026,0.0892238,0.0869803,0.0847712,0.0825954,0.0804522,0.0783407,0.07626,0.0742094,0.0721879,0.0701947,0.0682292,0.0662904,0.0643777,0.0624901,0.0606271,0.0587879,0.0569717,0.0551777,0.0534054,0.051654,0.0499228,0.0482111,0.0465183,0.0448436,0.0431865,0.0415462,0.0399222,0.0383137,0.0367202,0.0351411,0.0335756,0.0320233,0.0304834,0.0289554,0.0274388,0.0259328,0.0244369,0.0229505,0.0214731,0.0200041,0.0185429,0.0170888,0.0156415,0.0142002,0.0127645,0.0113337,0.00990737,0.00848488,0.00706569,0.00564925,0.00423502,0.00282243,0.00141094,0
0.161572,0.158092,0.154676,0.151323,0.148031,0.144799,0.141625,0.138509,0.135447,0.132441,0.129487,0.126585,0.123733,0.120931,0.118177,0.11547,0.11281,0.110193,0.107621,0.105091,0.102603,0.100156,0.0977479,0.0953786,0.093047,0.0907521,0.088493,0.0862688,0.0840785,0.0819213,0.0797963,0.0777027,0.0756396,0.0736062,0.0716017,0.0696253,0.0676762,0.0657536,0.0638567,0.0619849,0.0601373,0.0583132,0.056512,0.0547329,0.0529751,0.0512381,0.049521,0.0478233,0.0461443,0.0444833,0.0428396,0.0412127,0.0396018,0.0380064,0.0364258,0.0348594,0.0333066,0.0317668,0.0302393,0.0287237,0.0272192,0.0257253,0.0242415,0.022767,0.0213015,0.0198442,0.0183947,0.0169523,0.0155165,0.0140868,0.0126625,0.0112432,0.00982826,0.00841714,0.00700928,0.00560416,0.00420121,0.0027999,0.00139968,0
0.160097,0.156653,0.153273,0.149954,0.146696,0.143496,0.140354,0.137268,0.134238,0.13126,0.128335,0.125462,0.122638,0.119863,0.117135,0.114454,0.111819,0.109227,0.106679,0.104173,0.101708,0.0992832,0.0968976,0.0945501,0.0922399,0.089966,0.0877274,0.0855233,0.0833528,0.0812151,0.0791092,0.0770343,0.0749896,0.0729743,0.0709876,0.0690286,0.0670967,0.065191,0.0633109,0.0614554,0.059624,0.0578159,0.0560303,0.0542666,0.0525241,0.0508021,0.0490999,0.0474169,0.0457523,0.0441056,0.0424761,0.0408631,0.0392661,0.0376843,0.0361172,0.0345642,0.0330247,0.031498,0.0299835,0.0284807,0.0269891,0.0255079,0.0240366,0.0225747,0.0211216,0.0196766,0.0182394,0.0168092,0.0153856,0.0139679,0.0125557,0.0111484,0.00974534,0.00834613,0.00695016,0.00555689,0.00416577,0.00277628,0.00138787,0
0.158557,0.155151,0.151807,0.148524,0.145301,0.142135,0.139027,0.135973,0.132974,0.130028,0.127133,0.124289,0.121494,0.118747,0.116047,0.113393,0.110783,0.108218,0.105695,0.103213,0.100773,0.0983716,0.0960092,0.0936845,0.0913965,0.0891445,0.0869274,0.0847443,0.0825945,0.080477,0.078391,0.0763357,0.0743102,0.0723138,0.0703457,0.068405,0.0664911,0.0646031,0.0627403,0.060902,0.0590874,0.0572959,0.0555268,0.0537793,0.0520527,0.0503464,0.0486597,0.046992,0.0453426,0.0437108,0.0420961,0.0404977,0.0389151,0.0373476,0.0357946,0.0342556,0.0327299,0.0312169,0.0297161,0.0282268,0.0267484,0.0252805,0.0238224,0.0223736,0.0209334,0.0195014,0.018077,0.0166596,0.0152486,0.0138436,0.012444,0.0110492,0.00965865,0.00827188,0.00688833,0.00550746,0.00412872,0.00275159,0.00137553,0
0.156953,0.153586,0.150281,0.147035,0.143848,0.140718,0.137644,0.134624,0.131658,0.128744,0.12588,0.123067,0.120302,0.117584,0.114913,0.112287,0.109705,0.107166,0.104669,0.102213,0.0997979,0.0974214,0.0950832,0.0927821,0.0905174,0.0882881,0.0860933,0.0839322,0.0818039,0.0797075,0.0776423,0.0756073,0.0736019,0.0716252,0.0696764,0.0677547,0.0658595,0.0639899,0.0621453,0.0603249,0.0585279,0.0567537,0.0550017,0.053271,0.051561,0.0498712,0.0482007,0.0465489,0.0449152,0.043299,0.0416997,0.0401165,0.0385489,0.0369964,0.0354581,0.0339337,0.0324224,0.0309237,0.0294371,0.0279618,0.0264975,0.0250434,0.023599,0.0221638,0.0207372,0.0193186,0.0179076,0.0165035,0.0151058,0.0137139,0.0123274,0.0109457,0.00956821,0.00819444,0.00682385,0.0054559,0.00409007,0.00272584,0.00136265,0
0.155287,0.151961,0.148695,0.145488,0.142338,0.139245,0.136207,0.133222,0.13029,0.127409,0.124578,0.121796,0.119062,0.116375,0.113733,0.111136,0.108583,0.106072,0.103602,0.101173,0.098784,0.0964331,0.0941199,0.0918435,0.0896029,0.0873972,0.0852257,0.0830873,0.0809814,0.0789069,0.0768633,0.0748495,0.0728649,0.0709086,0.0689799,0.0670781,0.0652023,0.0633519,0.0615262,0.0597243,0.0579456,0.0561895,0.0544552,0.052742,0.0510494,0.0493765,0.0477229,0.0460877,0.0444705,0.0428705,0.0412871,0.0397198,0.0381679,0.0366308,0.0351079,0.0335986,0.0321024,0.0306186,0.0291467,0.0276861,0.0262362,0.0247965,0.0233664,0.0219454,0.0205329,0.0191284,0.0177313,0.016341,0.0149571,0.013579,0.0122061,0.010838,0.00947407,0.00811382,0.00675672,0.00540223,0.00404984,0.00269902,0.00134925,0
0.153559,0.150275,0.14705,0.143883,0.140772,0.137717,0.134716,0.131767,0.12887,0.126024,0.123227,0.120478,0.117776,0.11512,0.11251,0.109943,0.107419,0.104937,0.102495,0.100094,0.0977315,0.0954072,0.09312,0.0908691,0.0886535,0.0864724,0.0843249,0.0822101,0.0801274,0.0780757,0.0760544,0.0740626,0.0720996,0.0701645,0.0682567,0.0663754,0.0645199,0.0626893,0.0608831,0.0591006,0.0573409,0.0556035,0.0538876,0.0521927,0.0505179,0.0488628,0.0472266,0.0456087,0.0440085,0.0424253,0.0408586,0.0393077,0.0377721,0.036251,0.0347441,0.0332506,0.0317699,0.0303016,0.028845,0.0273996,0.0259648,0.0245401,0.0231249,0.0217186,0.0203207,0.0189307,0.0175481,0.0161722,0.0148026,0.0134387,0.0120801,0.0107261,0.00937626,0.00803006,0.00668697,0.00534647,0.00400804,0.00267117,0.00133533,0
0.151771,0.14853,0.145347,0.142221,0.139151,0.136135,0.133172,0.130261,0.127401,0.12459,0.121828,0.119113,0.116444,0.113821,0.111242,0.108706,0.106213,0.10376,0.101348,0.0989755,0.0966411,0.0943443,0.092084,0.0898594,0.0876697,0.085514,0.0833914,0.0813011,0.0792423,0.0772142,0.075216,0.073247,0.0713063,0.0693933,0.0675071,0.065647,0.0638124,0.0620025,0.0602166,0.058454,0.056714,0.0549959,0.0532992,0.0516231,0.0499669,0.0483301,0.0467121,0.045112,0.0435295,0.0419638,0.0404143,0.0388804,0.0373616,0.0358573,0.0343668,0.0328896,0.0314252,0.0299729,0.0285322,0.0271026,0.0256834,0.0242742,0.0228743,0.0214833,0.0201007,0.0187258,0.0173581,0.0159972,0.0146424,0.0132933,0.0119494,0.0106101,0.00927483,0.00794321,0.00661465,0.00528865,0.0039647,0.00264228,0.00132088,0
0.149923,0.146727,0.143588,0.140504,0.137476,0.1345,0.131576,0.128704,0.125881,0.123107,0.120381,0.117701,0.115067,0.112477,0.109931,0.107428,0.104965,0.102544,0.100162,0.0978187,0.0955133,0.0932448,0.0910123,0.088815,0.086652,0.0845225,0.0824256,0.0803606,0.0783266,0.0763229,0.0743486,0.0724031,0.0704855,0.0685952,0.0667314,0.0648933,0.0630803,0.0612917,0.0595267,0.0577848,0.0560651,0.0543672,0.0526902,0.0510336,0.0493967,0.0477788,0.0461795,0.044598,0.0430337,0.041486,0.0399543,0.0384381,0.0369368,0.0354497,0.0339763,0.032516,0.0310683,0.0296326,0.0282084,0.0267951,0.0253921,0.0239989,0.022615,0.0212398,0.0198728,0.0185136,0.0171614,0.0158159,0.0144766,0.0131428,0.0118141,0.0104899,0.00916983,0.00785328,0.00653977,0.00522879,0.00391982,0.00261237,0.00130593,0
